"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","tp_flags","Mutational_Freq"
"MED31",1,0,0,"FALSE",0
"AA554377",1,0,0,"FALSE",0
"PDP1",1,0,0,"FALSE",0
"C10orf72",1,0,0,"FALSE",0
"ASPDH",1,0,0,"FALSE",0
"TMEM136",1,0,0,"FALSE",0
"MIF4GD",1,0,0,"FALSE",0
"ZNF768",1,0,0,"FALSE",0
"CCS",1,0,0,"FALSE",0
"HIST1H2AA",1,0,0,"FALSE",0
"BX118410",1,0,0,"FALSE",0
"ATXN1L",1,0,0,"FALSE",0
"LRP2BP",1,0,0,"FALSE",0
"LINGO2",1,0,0,"FALSE",0
"PXMP4",1,0,0,"FALSE",0
"TMEM154",1,0,0,"FALSE",0
"HTR3C",1,0,0,"FALSE",0
"ZSCAN18",1,0,0,"FALSE",0
"FAM36A",1,0,0,"FALSE",0
"AA904523",1,0,0,"FALSE",0
"LCE1A",1,0,0,"FALSE",0
"YBEY",1,0,0,"FALSE",0
"AA383698",1,0,0,"FALSE",0
"CAMK2D",1,0,0,"FALSE",0
"IMPAD1",1,0,0,"FALSE",0
"CSRNP2",1,0,0,"FALSE",0
"C15orf48",1,0,0,"FALSE",0
"WDR77",1,0,0,"FALSE",0
"BQ020513",1,0,0,"FALSE",0
"RAB13",1,0,0,"FALSE",0
"YPEL2",1,0,0,"FALSE",0
"TMEM194A",1,0,0,"FALSE",0
"OR7E12P",1,0,0,"FALSE",0
"INCENP",1,0,0,"FALSE",0
"C20orf30",1,0,0,"FALSE",0
"GPHN",1,0,0,"FALSE",0
"F8A1",1,0,0,"FALSE",0
"CXCL13",1,0,0,"FALSE",0
"NDUFC1",1,0,0,"FALSE",0
"BCL2L10",1,0,0,"FALSE",0
"EBF1",1,0,0,"FALSE",0
"CF887426",1,0,0,"FALSE",0
"BEX4",1,0,0,"FALSE",0
"BX108708",1,0,0,"FALSE",0
"FAM163B",1,0,0,"FALSE",0
"ITM2C",1,0,0,"FALSE",0
"AW182248",1,0,0,"FALSE",0
"AI761812",1,0,0,"FALSE",0
"AMN",1,0,0,"FALSE",0
"BRIX1",1,0,0,"FALSE",0
"WWTR1",1,0,0,"FALSE",0
"ADRA1A",1,0,0,"FALSE",0
"CR745709",1,0,0,"FALSE",0
"C10orf47",1,0,0,"FALSE",0
"C9orf16",1,0,0,"FALSE",0
"OR5M3",1,0,0,"FALSE",0
"AP1M2",1,0,0,"FALSE",0
"CRIP1",1,0,0,"FALSE",0
"DLG2",1,0,0,"FALSE",0
"KPNA1",1,0,0,"FALSE",0
"CNPPD1",1,0,0,"FALSE",0
"LIPE",1,0,0,"FALSE",0
"SULT2B1",1,0,0,"FALSE",0
"ZSWIM4",1,0,0,"FALSE",0
"CST9L",1,0,0,"FALSE",0
"EML1",1,0,0,"FALSE",0
"LCAT",1,0,0,"FALSE",0
"MRPL4",1,0,0,"FALSE",0
"RFK",1,0,0,"FALSE",0
"BC033345",1,0,0,"FALSE",0
"EARS2",1,0,0,"FALSE",0
"CB321977",1,0,0,"FALSE",0
"C1QTNF9",1,0,0,"FALSE",0
"STC2",1,0,0,"FALSE",0
"QSER1",1,0,0,"FALSE",0
"CLEC4G",1,0,0,"FALSE",0
"TPRX1",1,0,0,"FALSE",0
"AHSA2",1,0,0,"FALSE",0
"ACY3",1,0,0,"FALSE",0
"LTBP1",1,0,0,"FALSE",0
"FAM83G",1,0,0,"FALSE",0
"FCN3",1,0,0,"FALSE",0
"ZNF804B",1,0,0,"FALSE",0
"MT1G",1,0,0,"FALSE",0
"SHANK3",1,0,0,"FALSE",0
"POLE2",1,0,0,"FALSE",0
"AAK1",1,0,0,"FALSE",0
"BM701528",1,0,0,"FALSE",0
"UBC",1,0,0,"FALSE",0
"PSMB11",1,0,0,"FALSE",0
"CXorf26",1,0,0,"FALSE",0
"BX099241",1,0,0,"FALSE",0
"LAD1",1,0,0,"FALSE",0
"CA448799",1,0,0,"FALSE",0
"REXO1L1",1,0,0,"FALSE",0
"tMDC",1,0,0,"FALSE",0
"C10orf57",1,0,0,"FALSE",0
"SKOR1",1,0,0,"FALSE",0
"AHCYL1",1,0,0,"FALSE",0
"BU622718",1,0,0,"FALSE",0
"FAM120AOS",1,0,0,"FALSE",0
"NGEF",1,0,0,"FALSE",0
"BM684503",1,0,0,"FALSE",0
"ZFYVE28",1,0,0,"FALSE",0
"AMPD2",1,0,0,"FALSE",0
"PEX14",1,0,0,"FALSE",0
"HYDIN",1,0,0,"FALSE",0
"OVCH1",1,0,0,"FALSE",0
"AI820843",1,0,0,"FALSE",0
"PRADC1",1,0,0,"FALSE",0
"AFG3L2",1,0,0,"FALSE",0
"NAT10",1,0,0,"FALSE",0
"CHD8",1,0,0,"FALSE",0
"ACHE",1,0,0,"FALSE",0
"TMPRSS15",1,0,0,"FALSE",0
"UQCRC1",1,0,0,"FALSE",0
"AI806438",1,0,0,"FALSE",0
"LPAR2",1,0,0,"FALSE",0
"HR",1,0,0,"FALSE",0
"OTC",1,0,0,"FALSE",0
"AI798590",1,0,0,"FALSE",0
"PDGFA",1,0,0,"FALSE",0
"GPR45",1,0,0,"FALSE",0
"USP1",1,0,0,"FALSE",0
"CFL2",1,0,0,"FALSE",0
"CDH2",1,0,0,"FALSE",0
"C16orf62",1,0,0,"FALSE",0
"MYO18A",1,0,0,"FALSE",0
"MMP15",1,0,0,"FALSE",0
"CXorf66",1,0,0,"FALSE",0
"TMEM95",1,0,0,"FALSE",0
"ZNF709",1,0,0,"FALSE",0
"AW245966",1,0,0,"FALSE",0
"CTF1",1,0,0,"FALSE",0
"APOBEC3G",1,0,0,"FALSE",0
"MCM8",1,0,0,"FALSE",0
"HLA.DPA1",1,0,0,"FALSE",0
"FSCB",1,0,0,"FALSE",0
"DENND5B",1,0,0,"FALSE",0
"UGT2B7",1,0,0,"FALSE",0
"RPL32P3",1,0,0,"FALSE",0
"RPP38",1,0,0,"FALSE",0
"GSX2",1,0,0,"FALSE",0
"DMRT2",1,0,0,"FALSE",0
"ZCCHC13",1,0,0,"FALSE",0
"NTSR2",1,0,0,"FALSE",0
"IL17B",1,0,0,"FALSE",0
"VPS28",1,0,0,"FALSE",0
"RAB11B",1,0,0,"FALSE",0
"AW303282",1,0,0,"FALSE",0
"RNASE7",1,0,0,"FALSE",0
"LOC348926",1,0,0,"FALSE",0
"TXK",1,0,0,"FALSE",0
"UGT3A2",1,0,0,"FALSE",0
"EMILIN2",1,0,0,"FALSE",0
"AI669261",1,0,0,"FALSE",0
"SGCB",1,0,0,"FALSE",0
"SPTBN4",1,0,0,"FALSE",0
"NUDT16P",1,0,0,"FALSE",0
"BE440000",1,0,0,"FALSE",0
"CRY2",1,0,0,"FALSE",0
"ODF4",1,0,0,"FALSE",0
"COX5B",1,0,0,"FALSE",0
"REXO4",1,0,0,"FALSE",0
"DA108631",1,0,0,"FALSE",0
"C6orf154",1,0,0,"FALSE",0
"KDM2B",1,0,0,"FALSE",0
"AI252672",1,0,0,"FALSE",0
"BC037907",1,0,0,"FALSE",0
"NIPA1",1,0,0,"FALSE",0
"CEACAM21",1,0,0,"FALSE",0
"OR4A16",1,0,0,"FALSE",0
"ACOX1",1,0,0,"FALSE",0
"AI636045",1,0,0,"FALSE",0
"FAT4",1,0,0,"FALSE",0
"HSPB9",1,0,0,"FALSE",0
"TNP2",1,0,0,"FALSE",0
"CRIP3",1,0,0,"FALSE",0
"FZD7",1,0,0,"FALSE",0
"IER3",1,0,0,"FALSE",0
"RAB1B",1,0,0,"FALSE",0
"KRTAP4.4",1,0,0,"FALSE",0
"HTR1E",1,0,0,"FALSE",0
"AA769834",1,0,0,"FALSE",0
"TRIM40",1,0,0,"FALSE",0
"LRRC27",1,0,0,"FALSE",0
"SH3PXD2B",1,0,0,"FALSE",0
"TOMM34",1,0,0,"FALSE",0
"DLC1",1,0,0,"FALSE",0
"PNPLA2",1,0,0,"FALSE",0
"SERPINA4",1,0,0,"FALSE",0
"PPFIA2",1,0,0,"FALSE",0
"PRMT8",1,0,0,"FALSE",0
"SP7",1,0,0,"FALSE",0
"BX089663",1,0,0,"FALSE",0
"TRIM13",1,0,0,"FALSE",0
"MS4A1",1,0,0,"FALSE",0
"FA2H",1,0,0,"FALSE",0
"BQ272125",1,0,0,"FALSE",0
"RALBP1",1,0,0,"FALSE",0
"OR1A2",1,0,0,"FALSE",0
"KRTAP19.7",1,0,0,"FALSE",0
"B3GALT5",1,0,0,"FALSE",0
"GRIA1",1,0,0,"FALSE",0
"AI582113",1,0,0,"FALSE",0
"ZCCHC5",1,0,0,"FALSE",0
"WDR83",1,0,0,"FALSE",0
"ZMYND11",1,0,0,"FALSE",0
"GAA",1,0,0,"FALSE",0
"ZNF323",1,0,0,"FALSE",0
"GAPDHS",1,0,0,"FALSE",0
"SPAG4",1,0,0,"FALSE",0
"VIPL",1,0,0,"FALSE",0
"AF052141",1,0,0,"FALSE",0
"AMBN",1,0,0,"FALSE",0
"C11orf39",1,0,0,"FALSE",0
"AX746743",1,0,0,"FALSE",0
"AI889315",1,0,0,"FALSE",0
"IDO2",1,0,0,"FALSE",0
"SLC39A13",1,0,0,"FALSE",0
"PRPF31",1,0,0,"FALSE",0
"BMS1",1,0,0,"FALSE",0
"NEFH",1,0,0,"FALSE",0
"BP419082",1,0,0,"FALSE",0
"ITPRIPL2",1,0,0,"FALSE",0
"SLC41A2",1,0,0,"FALSE",0
"MRE11A",1,0,0,"FALSE",0
"ARL8A",1,0,0,"FALSE",0
"ACER3",1,0,0,"FALSE",0
"TSPO",1,0,0,"FALSE",0
"AK091969",1,0,0,"FALSE",0
"BX117727",1,0,0,"FALSE",0
"HNRNPA1L2",1,0,0,"FALSE",0
"CYB5R1",1,0,0,"FALSE",0
"AI218031",1,0,0,"FALSE",0
"ANGPTL1",1,0,0,"FALSE",0
"CF891514",1,0,0,"FALSE",0
"SSBP1",1,0,0,"FALSE",0
"ABCB1",1,0,0,"FALSE",0
"BU743124",1,0,0,"FALSE",0
"LIPT2",1,0,0,"FALSE",0
"PPP1R3D",1,0,0,"FALSE",0
"NDRG1",1,0,0,"FALSE",0
"DB342652",1,0,0,"FALSE",0
"EDA",1,0,0,"FALSE",0
"CK299059",1,0,0,"FALSE",0
"ZFYVE16",1,0,0,"FALSE",0
"FADS3",1,0,0,"FALSE",0
"BF515022",1,0,0,"FALSE",0
"HIST3H3",1,0,0,"FALSE",0
"LOC100505702",1,0,0,"FALSE",0
"CYP2W1",1,0,0,"FALSE",0
"BX114564",1,0,0,"FALSE",0
"LRRC48",1,0,0,"FALSE",0
"MTRNR2L1",1,0,0,"FALSE",0
"SLC5A2",1,0,0,"FALSE",0
"MAP3K9",1,0,0,"FALSE",0
"CSNK1E",1,0,0,"FALSE",0
"SPNS1",1,0,0,"FALSE",0
"AHCTF1",1,0,0,"FALSE",0
"DNAJB6",1,0,0,"FALSE",0
"MSLN",1,0,0,"FALSE",0
"UBE2L3",1,0,0,"FALSE",0
"CLEC6A",1,0,0,"FALSE",0
"WTIP",1,0,0,"FALSE",0
"FAM75D1",1,0,0,"FALSE",0
"ZNF18",1,0,0,"FALSE",0
"NPIPL2",1,0,0,"FALSE",0
"LTC4S",1,0,0,"FALSE",0
"MED30",1,0,0,"FALSE",0
"LTV1",1,0,0,"FALSE",0
"RRBP1",1,0,0,"FALSE",0
"RPL26",1,0,0,"FALSE",0
"CTU1",1,0,0,"FALSE",0
"LOC150786",1,0,0,"FALSE",0
"TMSB4Y",1,0,0,"FALSE",0
"CARHSP1",1,0,0,"FALSE",0
"GRSF1",1,0,0,"FALSE",0
"LIPK",1,0,0,"FALSE",0
"CA433478",1,0,0,"FALSE",0
"AA595398",1,0,0,"FALSE",0
"TMEM69",1,0,0,"FALSE",0
"SLC26A1",1,0,0,"FALSE",0
"CF530064",1,0,0,"FALSE",0
"DCAF15",1,0,0,"FALSE",0
"CHD3",1,0,0,"FALSE",0
"BX098161",1,0,0,"FALSE",0
"TTC12",1,0,0,"FALSE",0
"BQ184294",1,0,0,"FALSE",0
"IRX5",1,0,0,"FALSE",0
"SRGAP3",1,0,0,"FALSE",0
"SNORD107",1,0,0,"FALSE",0
"GPR26",1,0,0,"FALSE",0
"BX112750",1,0,0,"FALSE",0
"RGS9",1,0,0,"FALSE",0
"KCNQ3",1,0,0,"FALSE",0
"COMMD3",1,0,0,"FALSE",0
"ST6GALNAC3",1,0,0,"FALSE",0
"INA",1,0,0,"FALSE",0
"BRS3",1,0,0,"FALSE",0
"C11orf71",1,0,0,"FALSE",0
"UBL3",1,0,0,"FALSE",0
"TMEM41B",1,0,0,"FALSE",0
"AK127318",1,0,0,"FALSE",0
"WWC2",1,0,0,"FALSE",0
"GNAT2",1,0,0,"FALSE",0
"ABAT",1,0,0,"FALSE",0
"SP3",1,0,0,"FALSE",0
"MEOX1",1,0,0,"FALSE",0
"CT45A6",1,0,0,"FALSE",0
"CCL13",1,0,0,"FALSE",0
"CCT6B",1,0,0,"FALSE",0
"PITPNC1",1,0,0,"FALSE",0
"TRAPPC4",1,0,0,"FALSE",0
"THUMPD2",1,0,0,"FALSE",0
"BU729036",1,0,0,"FALSE",0
"AA704272",1,0,0,"FALSE",0
"BC039180",1,0,0,"FALSE",0
"TFF1",1,0,0,"FALSE",0
"DB335784",1,0,0,"FALSE",0
"BIRC5",1,0,0,"FALSE",0
"LOC100128644",1,0,0,"FALSE",0
"BQ188538",1,0,0,"FALSE",0
"LOC100287704",1,0,0,"FALSE",0
"AW444974",1,0,0,"FALSE",0
"PIGM",1,0,0,"FALSE",0
"ALOX15",1,0,0,"FALSE",0
"SLC30A5",1,0,0,"FALSE",0
"NFXL1",1,0,0,"FALSE",0
"L1CAM",1,0,0.0135379061371841,"FALSE",0.0184645286686103
"PTCH2",1,0,0,"FALSE",0
"GJC1",1,0,0,"FALSE",0
"AI862941",1,0,0,"FALSE",0
"ZCCHC6",1,0,0,"FALSE",0
"SF3A3",1,0,0,"FALSE",0
"POR",1,0,0,"FALSE",0
"BX116705",1,0,0,"FALSE",0
"IFITM2",1,0,0,"FALSE",0
"TBC1D8B",1,0,0,"FALSE",0
"CA334854",1,0,0,"FALSE",0
"GTF3C4",1,0,0,"FALSE",0
"DKFZp666P158",1,0,0,"FALSE",0
"PARM1",1,0,0,"FALSE",0
"TMEM30A",1,0,0,"FALSE",0
"SLC9A5",1,0,0,"FALSE",0
"ING3",1,0,0,"FALSE",0
"BX093419",1,0,0,"FALSE",0
"ZNF281",1,0,0,"FALSE",0
"PDE7B",1,0,0,"FALSE",0
"OR1G1",1,0,0,"FALSE",0
"BF516012",1,0,0,"FALSE",0
"C14orf181",1,0,0,"FALSE",0
"BAZ1A",1,0,0,"FALSE",0
"BF594823",1,0,0,"FALSE",0
"AW182582",1,0,0,"FALSE",0
"ZNF549",1,0,0,"FALSE",0
"LOC375133",1,0,0,"FALSE",0
"CFD",1,0,0,"FALSE",0
"RAB12",1,0,0,"FALSE",0
"CD110589",1,0,0,"FALSE",0
"PPP1R13L",1,0,0,"FALSE",0
"IGSF9B",1,0,0,"FALSE",0
"OR52D1",1,0,0,"FALSE",0
"CSNK1G3",1,0,0,"FALSE",0
"PAGE2",1,0,0,"FALSE",0
"BACE2",1,0,0,"FALSE",0
"SNORD18C",1,0,0,"FALSE",0
"POLR2H",1,0,0,"FALSE",0
"AW578902",1,0,0,"FALSE",0
"ATL3",1,0,0,"FALSE",0
"SNORD27",1,0,0,"FALSE",0
"CTTNBP2NL",1,0,0,"FALSE",0
"BU621634",1,0,0,"FALSE",0
"LMTK2",1,0,0,"FALSE",0
"ZNF350",1,0,0,"FALSE",0
"CR748360",1,0,0,"FALSE",0
"AK125637",1,0,0,"FALSE",0
"ENO3",1,0,0,"FALSE",0
"LOC100131180",1,0,0,"FALSE",0
"UBL7",1,0,0,"FALSE",0
"FOXRED1",1,0,0,"FALSE",0
"KRT2",1,0,0,"FALSE",0
"BQ717459",1,0,0,"FALSE",0
"ZNF221",1,0,0,"FALSE",0
"RAB20",1,0,0,"FALSE",0
"BC105019",1,0,0,"FALSE",0
"BG286345",1,0,0,"FALSE",0
"KLHL21",1,0,0,"FALSE",0
"GPR137B",1,0,0,"FALSE",0
"BM997881",1,0,0,"FALSE",0
"ANP32A",1,0,0,"FALSE",0
"N75486",1,0,0,"FALSE",0
"MFI2",1,0,0,"FALSE",0
"TXNIP",1,0,0,"FALSE",0
"DKFZp434K1323",1,0,0,"FALSE",0
"CD27",1,0,0,"FALSE",0
"PINX1",1,0,0,"FALSE",0
"RTN4IP1",1,0,0,"FALSE",0
"LAGE3",1,0,0,"FALSE",0
"GPR148",1,0,0,"FALSE",0
"ZNF718",1,0,0,"FALSE",0
"RPL41",1,0,0,"FALSE",0
"RBM14",1,0,0,"FALSE",0
"SOHLH1",1,0,0,"FALSE",0
"ZNF33B",1,0,0,"FALSE",0
"ACADVL",1,0,0,"FALSE",0
"SESN1",1,0,0,"FALSE",0
"TNFRSF17",1,0,0,"FALSE",0
"ABO",1,0,0,"FALSE",0
"C7orf47",1,0,0,"FALSE",0
"TBC1D29",1,0,0,"FALSE",0
"TMEM132C",1,0,0,"FALSE",0
"LPHN2",1,0,0,"FALSE",0
"AK022898",1,0,0,"FALSE",0
"TMEM214",1,0,0,"FALSE",0
"METTL2A",1,0,0,"FALSE",0
"FLJ22447",1,0,0,"FALSE",0
"KIAA0528",1,0,0,"FALSE",0
"EPHX4",1,0,0,"FALSE",0
"SPATA17",1,0,0,"FALSE",0
"CCDC27",1,0,0,"FALSE",0
"PDCD5",1,0,0,"FALSE",0
"TUBA3D",1,0,0,"FALSE",0
"AI625753",1,0,0,"FALSE",0
"SLFN5",1,0,0,"FALSE",0
"SPINT2",1,0,0,"FALSE",0
"RFPL3ANT",1,0,0,"FALSE",0
"GTF2H3",1,0,0,"FALSE",0
"LEPRE1",1,0,0,"FALSE",0
"SNTB2",1,0,0,"FALSE",0
"AW064161",1,0,0,"FALSE",0
"PRO0611",1,0,0,"FALSE",0
"RMND5A",1,0,0,"FALSE",0
"ST7OT2",1,0,0,"FALSE",0
"RBM39",1,0,0,"FALSE",0
"C10orf12",1,0,0,"FALSE",0
"TP53I3",1,0,0,"FALSE",0
"C12orf10",1,0,0,"FALSE",0
"CDK5RAP1",1,0,0,"FALSE",0
"THBS3",1,0,0,"FALSE",0
"HMGB4",1,0,0,"FALSE",0
"BX117128",1,0,0,"FALSE",0
"BE327510",1,0,0,"FALSE",0
"AK024852",1,0,0,"FALSE",0
"DA287362",1,0,0,"FALSE",0
"BCL6B",1,0,0,"FALSE",0
"ANXA9",1,0,0,"FALSE",0
"Sep.12",1,0,0,"FALSE",0
"Tmp21.II",1,0,0,"FALSE",0
"BX104129",1,0,0,"FALSE",0
"LOC100288069",1,0,0,"FALSE",0
"MEGF9",1,0,0,"FALSE",0
"RBFOX2",1,0,0,"FALSE",0
"DOLPP1",1,0,0,"FALSE",0
"DNMT1",1,0,0,"FALSE",0
"AI753988",1,0,0,"FALSE",0
"DB336734",1,0,0,"FALSE",0
"EYA4",1,0,0,"FALSE",0
"AI793002",1,0,0,"FALSE",0
"RAB11FIP5",1,0,0,"FALSE",0
"DLD",1,0,0,"FALSE",0
"SP2",1,0,0,"FALSE",0
"OR2T29",1,0,0,"FALSE",0
"DB302859",1,0,0,"FALSE",0
"CLEC5A",1,0,0,"FALSE",0
"ARHGAP27",1,0,0,"FALSE",0
"EIF4EBP2",1,0,0,"FALSE",0
"AIM2",1,0,0,"FALSE",0
"ZNF460",1,0,0,"FALSE",0
"MAP3K7",1,0,0,"FALSE",0
"BG164404",1,0,0,"FALSE",0
"KRT26",1,0,0,"FALSE",0
"PMM2",1,0,0,"FALSE",0
"AA719168",1,0,0,"FALSE",0
"DOCK4",1,0,0,"FALSE",0
"AI383552",1,0,0,"FALSE",0
"IL13RA1",1,0,0,"FALSE",0
"BG213071",1,0,0,"FALSE",0
"CD386249",1,0,0,"FALSE",0
"PLGLA",1,0,0,"FALSE",0
"GRIK1",1,0,0,"FALSE",0
"CB052388",1,0,0,"FALSE",0
"MTMR14",1,0,0,"FALSE",0
"BQ007436",1,0,0,"FALSE",0
"N90609",1,0,0,"FALSE",0
"EME1",1,0,0,"FALSE",0
"DA339888",1,0,0,"FALSE",0
"ADAM7",1,0,0,"FALSE",0
"ZNF511",1,0,0,"FALSE",0
"IKBKB",1,0,0,"FALSE",0
"PRKAB1",1,0,0,"FALSE",0
"CYP7A1",1,0,0,"FALSE",0
"VWA5A",1,0,0,"FALSE",0
"NRG2",1,0,0,"FALSE",0
"MYL2",1,0,0,"FALSE",0
"OR4F4",1,0,0,"FALSE",0
"GAL3ST1",1,0,0,"FALSE",0
"AW206581",1,0,0,"FALSE",0
"GZMK",1,0,0,"FALSE",0
"KCNJ5",1,0,0,"FALSE",0
"RFTN1",1,0,0,"FALSE",0
"BF446385",1,0,0,"FALSE",0
"GGPS1",1,0,0,"FALSE",0
"STIM1",1,0,0,"FALSE",0
"CB242622",1,0,0,"FALSE",0
"ATP6V1G2",1,0,0,"FALSE",0
"ARHGAP21",1,0,0,"FALSE",0
"BM715556",1,0,0,"FALSE",0
"LRRC30",1,0,0,"FALSE",0
"C13orf23",1,0,0,"FALSE",0
"C1orf198",1,0,0,"FALSE",0
"TUSC5",1,0,0,"FALSE",0
"AI866656",1,0,0,"FALSE",0
"ADAM11",1,0,0,"FALSE",0
"KCNIP3",1,0,0,"FALSE",0
"TMCO7",1,0,0,"FALSE",0
"AI217303",1,0,0,"FALSE",0
"OR8K3",1,0,0,"FALSE",0
"CD359090",1,0,0,"FALSE",0
"SLC9A3",1,0,0,"FALSE",0
"AI700046",1,0,0,"FALSE",0
"LOC284912",1,0,0,"FALSE",0
"BU101512",1,0,0,"FALSE",0
"BCAM",1,0,0,"FALSE",0
"EPHB4",1,0,0,"FALSE",0
"MDP1",1,0,0,"FALSE",0
"ARL5C",1,0,0,"FALSE",0
"UNC93A",1,0,0,"FALSE",0
"BX094866",1,0,0,"FALSE",0
"EXOSC1",1,0,0,"FALSE",0
"FAM3C",1,0,0,"FALSE",0
"AB175892",1,0,0,"FALSE",0
"AI768198",1,0,0,"FALSE",0
"GABRB2",1,0,0,"FALSE",0
"PABPC5",1,0,0,"FALSE",0
"DDX28",1,0,0,"FALSE",0
"C19orf42",1,0,0,"FALSE",0
"INTU",1,0,0,"FALSE",0
"AI565372",1,0,0,"FALSE",0
"Mar.05",1,0,0,"FALSE",0
"SRP14",1,0,0,"FALSE",0
"PCTP",1,0,0,"FALSE",0
"COL25A1",1,0,0,"FALSE",0
"PRAMEF20",1,0,0,"FALSE",0
"GPR153",1,0,0,"FALSE",0
"AW873324",1,0,0,"FALSE",0
"YPLR6490",1,0,0,"FALSE",0
"GNG7",1,0,0,"FALSE",0
"DKFZp586H021",1,0,0,"FALSE",0
"ACD",1,0,0,"FALSE",0
"PPP1R14D",1,0,0,"FALSE",0
"CCDC148",1,0,0,"FALSE",0
"FLII",1,0,0,"FALSE",0
"BX119546",1,0,0,"FALSE",0
"BC043378",1,0,0,"FALSE",0
"RDH13",1,0,0,"FALSE",0
"ARL4C",1,0,0,"FALSE",0
"HEATR7B1",1,0,0,"FALSE",0
"OR6C6",1,0,0,"FALSE",0
"DSCAM",1,0,0,"FALSE",0
"AW661723",1,0,0,"FALSE",0
"CUL4B",1,0,0,"FALSE",0
"CUEDC1",1,0,0,"FALSE",0
"TRIM44",1,0,0,"FALSE",0
"MUC5AC",1,0,0,"FALSE",0
"BF849882",1,0,0,"FALSE",0
"AI677710",1,0,0,"FALSE",0
"DDX59",1,0,0,"FALSE",0
"BX115137",1,0,0,"FALSE",0
"ACOXL",1,0,0,"FALSE",0
"MKNK2",1,0,0,"FALSE",0
"CF887398",1,0,0,"FALSE",0
"PRR24",1,0,0,"FALSE",0
"SPP2",1,0,0,"FALSE",0
"GDF9",1,0,0,"FALSE",0
"FAM83H",1,0,0,"FALSE",0
"CRISP1",1,0,0,"FALSE",0
"CGGBP1",1,0,0,"FALSE",0
"TRMT2A",1,0,0,"FALSE",0
"HCLS1",1,0,0,"FALSE",0
"UNC5B",1,0,0,"FALSE",0
"LY6G6F",1,0,0,"FALSE",0
"AW194147",1,0,0,"FALSE",0
"C1orf183",1,0,0,"FALSE",0
"SOX30",1,0,0,"FALSE",0
"LGMN",1,0,0,"FALSE",0
"CNOT10",1,0,0,"FALSE",0
"CD177",1,0,0,"FALSE",0
"MAMDC2",1,0,0,"FALSE",0
"FNDC7",1,0,0,"FALSE",0
"UBE2K",1,0,0,"FALSE",0
"POLE3",1,0,0,"FALSE",0
"BX104207",1,0,0,"FALSE",0
"SPCS1",1,0,0,"FALSE",0
"ZNF827",1,0,0,"FALSE",0
"HIST1H2AH",1,0,0,"FALSE",0
"ZNF597",1,0,0,"FALSE",0
"INSM2",1,0,0,"FALSE",0
"MAGED4",1,0,0,"FALSE",0
"VSTM1",1,0,0,"FALSE",0
"AK091100",1,0,0,"FALSE",0
"DNMT3A",1,0,0,"FALSE",0
"P2RX2",1,0,0,"FALSE",0
"ST3GAL1",1,0,0,"FALSE",0
"SH3GL3",1,0,0,"FALSE",0
"DUSP27",1,0,0,"FALSE",0
"AL832253",1,0,0,"FALSE",0
"ANKRD23",1,0,0,"FALSE",0
"FLJ39080",1,0,0,"FALSE",0
"FHOD3",1,0,0,"FALSE",0
"NCOA4",1,0,0,"FALSE",0
"GRIN2C",1,0,0,"FALSE",0
"PPIP5K2",1,0,0,"FALSE",0
"OR2D2",1,0,0,"FALSE",0
"OR11H6",1,0,0,"FALSE",0
"C14orf149",1,0,0,"FALSE",0
"B3GNT5",1,0,0,"FALSE",0
"C10orf95",1,0,0,"FALSE",0
"DB301520",1,0,0,"FALSE",0
"IAH1",1,0,0,"FALSE",0
"BM919382",1,0,0,"FALSE",0
"MAPKBP1",1,0,0,"FALSE",0
"GOLGA7",1,0,0,"FALSE",0
"SLC24A2",1,0,0,"FALSE",0
"STEAP3",1,0,0,"FALSE",0
"BM682064",1,0,0,"FALSE",0
"RAB18",1,0,0,"FALSE",0
"OR2G6",1,0,0,"FALSE",0
"AW195556",1,0,0,"FALSE",0
"BM677017",1,0,0,"FALSE",0
"TGIF2",1,0,0,"FALSE",0
"BU688485",1,0,0,"FALSE",0
"PMVK",1,0,0,"FALSE",0
"TMEM144",1,0,0,"FALSE",0
"AK125723",1,0,0,"FALSE",0
"APBB1",1,0,0,"FALSE",0
"IQCE",1,0,0,"FALSE",0
"DKFZp547I014",1,0,0,"FALSE",0
"BAG3",1,0,0,"FALSE",0
"BMS1P4",1,0,0,"FALSE",0
"BQ002134",1,0,0,"FALSE",0
"N29049",1,0,0,"FALSE",0
"RALY",1,0,0,"FALSE",0
"AK096649",1,0,0,"FALSE",0
"AI458011",1,0,0,"FALSE",0
"TTF1",1,0,0,"FALSE",0
"MAGEA9B",1,0,0,"FALSE",0
"BU676723",1,0,0,"FALSE",0
"GGT6",1,0,0,"FALSE",0
"FOXP3",1,0,0,"FALSE",0
"CB250399",1,0,0,"FALSE",0
"UNC80",1,0,0,"FALSE",0
"REEP1",1,0,0,"FALSE",0
"DHX30",1,0,0,"FALSE",0
"BQ441651",1,0,0,"FALSE",0
"AW444446",1,0,0,"FALSE",0
"RBM7",1,0,0,"FALSE",0
"AW629033",1,0,0,"FALSE",0
"C5",1,0,0,"FALSE",0
"ZNRF3",1,0,0,"FALSE",0
"ZNF330",1,0,0,"FALSE",0
"CD365293",1,0,0,"FALSE",0
"DHRS4",1,0,0,"FALSE",0
"LOC400752",1,0,0,"FALSE",0
"AK127589",1,0,0,"FALSE",0
